Loading files... 
  Starting freebase_mtr100_mte100-train.txt
  Finished freebase_mtr100_mte100-train.txt, still running: 0
Loaded 483142 facts in 1.57 s using -213 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?f  /sports/pro_athlete/teams./soccer/football_roster_position/position  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.125110522	0.75066313	0.752659574	283	377	376	?a	0.0	0.0	0.0
?f  /sports/pro_athlete/teams./sports/sports_team_roster/position  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.122900088	0.767955801	0.767955801	278	362	362	?a	0.0	0.0	0.0
?f  /soccer/football_player/position_s  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.120689655	0.762569832	0.766853933	273	358	356	?a	0.0	0.0	0.0
?f  /soccer/football_player/current_team./sports/sports_team_roster/position  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.115826702	0.761627907	0.761627907	262	344	344	?a	0.0	0.0	0.0
?f  /soccer/football_player/current_team./soccer/football_roster_position/position  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.110079576	0.754545455	0.754545455	249	330	330	?a	0.0	0.0	0.0
?f  /base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.034482759	0.728971963	0.728971963	78	107	107	?a	0.0	0.0	0.0
?b  /soccer/football_position/players  ?f  ?a  /sports/sports_team/roster./soccer/football_roster_position/player  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.126878868	0.739690722	0.743523316	287	388	386	?a	0.0	0.0	0.0
?f  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?b  /sports/sports_position/players./soccer/football_roster_position/team  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.183023873	0.807017544	0.807017544	414	513	513	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?f  ?f  /sports/sports_position/players./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.042440318	0.813559322	0.813559322	96	118	118	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?b  /sports/sports_position/players./soccer/football_roster_position/team  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.803278689	0.803278689	98	122	122	?a	0.0	0.0	0.0
?f  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a  ?b  /soccer/football_position/players  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.131299735	0.751898734	0.755725191	297	395	393	?a	0.0	0.0	0.0
?b  /soccer/football_position/players  ?f  ?f  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.131299735	0.75	0.753807107	297	396	394	?a	0.0	0.0	0.0
?b  /soccer/football_position/players  ?f  ?f  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.131299735	0.757653061	0.761538462	297	392	390	?a	0.0	0.0	0.0
?f  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a  ?b  /soccer/football_position/players  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.129089302	0.756476684	0.760416667	292	386	384	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?f  /sports/sports_team/roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.803278689	0.803278689	98	122	122	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?f  /sports/sports_team/roster./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.803278689	0.803278689	98	122	122	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?f  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.803278689	0.803278689	98	122	122	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?f  /soccer/football_team/current_roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.816666667	0.816666667	98	120	120	?a	0.0	0.0	0.0
?a  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?f  ?b  /sports/sports_position/players./sports/sports_team_roster/team  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.043324492	0.790322581	0.790322581	98	124	124	?a	0.0	0.0	0.0
?f  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?b  /sports/sports_position/players./sports/sports_team_roster/team  ?f   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.183908046	0.803088803	0.803088803	416	518	518	?a	0.0	0.0	0.0
?e  /sports/sports_position/players./soccer/football_roster_position/team  ?a  ?e  /sports/sports_position/players./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.975243148	0.754962355	0.757815184	2206	2922	2911	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/position  ?b  ?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.118921309	0.78425656	0.78425656	269	343	343	?a	0.0	0.0	0.0
?e  /sports/sports_position/players./sports/sports_team_roster/position  ?b  ?e  /sports/sports_position/players./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.969938108	0.49716746	0.760485269	2194	4413	2885	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/position  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.118037135	0.771676301	0.771676301	267	346	346	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/position  ?b  ?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.116710875	0.790419162	0.790419162	264	334	334	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/position  ?b  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.116710875	0.781065089	0.781065089	264	338	338	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?e  /sports/sports_team/roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.192749779	0.80890538	0.80890538	436	539	539	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?e  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.17683466	0.8	0.8	400	500	500	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?e  /soccer/football_team/current_roster./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.192307692	0.805555556	0.805555556	435	540	540	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?e  /sports/sports_team/roster./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.191865606	0.803703704	0.803703704	434	540	540	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b  ?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.038903625	0.771929825	0.771929825	88	114	114	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.038019452	0.747826087	0.747826087	86	115	115	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b  ?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.035809019	0.778846154	0.778846154	81	104	104	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.034924845	0.745283019	0.745283019	79	106	106	?a	0.0	0.0	0.0
?e  /sports/pro_athlete/teams./soccer/football_roster_position/position  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.133510168	0.774358974	0.776349614	302	390	389	?a	0.0	0.0	0.0
?e  /sports/pro_athlete/teams./sports/sports_team_roster/position  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.131299735	0.670428894	0.781578947	297	443	380	?a	0.0	0.0	0.0
?e  /soccer/football_player/position_s  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.129089302	0.780748663	0.784946237	292	374	372	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/position  ?b  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.120247569	0.770538244	0.770538244	272	353	353	?a	0.0	0.0	0.0
?e  /sports/pro_athlete/teams./soccer/football_roster_position/position  ?b  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.131299735	0.7734375	0.775456919	297	384	383	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.129089302	0.772486772	0.774535809	292	378	377	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.127763042	0.774798928	0.77688172	289	373	372	?a	0.0	0.0	0.0
?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.129531388	0.781333333	0.781333333	293	375	375	?a	0.0	0.0	0.0
?e  /soccer/football_player/position_s  ?b  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.124226348	0.787114846	0.791549296	281	357	355	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/position  ?b  ?e  /sports/pro_athlete/teams./soccer/football_roster_position/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.117595049	0.768786127	0.768786127	266	346	346	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.129089302	0.778666667	0.778666667	292	375	375	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a  ?e  /soccer/football_player/position_s  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.126436782	0.781420765	0.785714286	286	366	364	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./sports/sports_team_roster/position  ?b  ?e  /soccer/football_player/current_team./sports/sports_team_roster/team  ?a   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.118921309	0.779710145	0.779710145	269	345	345	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a  ?e  /soccer/football_player/position_s  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.126878868	0.788461538	0.79281768	287	364	362	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a  ?e  /sports/pro_athlete/teams./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.126436782	0.783561644	0.783561644	286	365	365	?a	0.0	0.0	0.0
?e  /soccer/football_player/current_team./soccer/football_roster_position/team  ?a  ?e  /soccer/football_player/current_team./sports/sports_team_roster/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.118479222	0.783625731	0.783625731	268	342	342	?a	0.0	0.0	0.0
?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club  ?a  ?e  /base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position  ?b   => ?a  /soccer/football_team/current_roster./sports/sports_team_roster/position  ?b	0.170645447	0.792607803	0.792607803	386	487	487	?a	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.027715833	0.583892617	0.610526316	174	298	285	?a	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.013061485	0.557823129	0.589928058	82	147	139	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.051130933	0.846965699	0.862903226	321	379	372	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.029467983	0.787234043	0.804347826	185	235	230	?a	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.027715833	0.585858586	0.612676056	174	297	284	?a	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a  ?b  /film/film/written_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012742912	0.559440559	0.597014925	80	143	134	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.034724435	0.865079365	0.927659574	218	252	235	?a	0.0	0.0	0.0
?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b  ?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.060210258	0.36	0.527932961	378	1050	716	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.035202294	0.87007874	0.924686192	221	254	239	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_program/regular_cast./tv/regular_tv_appearance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.057661676	0.866028708	0.923469388	362	418	392	?a	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/directed_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.05925454	0.531428571	0.567938931	372	700	655	?a	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?a  /film/writer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.028352979	0.589403974	0.611683849	178	302	291	?a	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?a  /film/producer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.026919401	0.552287582	0.578767123	169	306	292	?a	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/directed_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010194329	0.537815126	0.571428571	64	119	112	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/directed_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.057183817	0.832946636	0.856801909	359	431	419	?a	0.0	0.0	0.0
?b  /film/film/directed_by  ?a  ?b  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.026282255	0.546357616	0.567010309	165	302	291	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.017840076	0.756756757	0.817518248	112	148	137	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.01943294	0.777070064	0.847222222	122	157	144	?a	0.0	0.0	0.0
?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a  ?b  /tv/tv_program/tv_producer./tv/tv_producer_term/producer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012105766	0.672566372	0.783505155	76	113	97	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.014972921	0.810344828	0.862385321	94	116	109	?a	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?b  ?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012105766	0.678571429	0.783505155	76	112	97	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.021344377	0.807228916	0.853503185	134	166	157	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /tv/tv_program/recurring_writers./tv/tv_program_writer_relationship/writer  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.015291494	0.813559322	0.872727273	96	118	110	?a	0.0	0.0	0.0
?a  /film/cinematographer/film  ?b  ?b  /film/film/cinematography  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.018795795	0.430656934	0.472	118	274	250	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/cinematography  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.018636508	0.873134328	0.886363636	117	134	132	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.122650526	0.8004158	0.823529412	770	962	935	?a	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a  ?a  /film/writer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.013220771	0.546052632	0.576388889	83	152	144	?a	0.0	0.0	0.0
?b  /film/film/starring./film/performance/actor  ?a  ?a  /film/producer/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012583625	0.548611111	0.572463768	79	144	138	?a	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010672189	0.553719008	0.587719298	67	121	114	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.273335457	0.828185328	0.845736816	1716	2072	2029	?a	0.0	0.0	0.0
?b  /film/film/produced_by  ?a  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012105766	0.527777778	0.54676259	76	144	139	?a	0.0	0.0	0.0
?b  /film/film/music  ?a  ?a  /film/music_contributor/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.041414463	0.304449649	0.357142857	260	854	728	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?b  /film/film/starring./film/performance/actor  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.127110545	0.803625378	0.826943005	798	993	965	?a	0.0	0.0	0.0
?a  /award/award_winner/awards_won./award/award_honor/honored_for  ?b  ?b  /film/film/music  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.019592227	0.798701299	0.836734694	123	154	147	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/music  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.039662313	0.83	0.849829352	249	300	293	?a	0.0	0.0	0.0
?b  /tv/tv_program/program_creator  ?a  ?a  /tv/tv_program_creator/programs_created  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010035043	0.538461538	0.684782609	63	117	92	?a	0.0	0.0	0.0
?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?b  ?b  /tv/tv_program/program_creator  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.010035043	0.63	0.768292683	63	100	82	?a	0.0	0.0	0.0
?a  /film/director/film  ?b  ?b  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.025007964	0.550877193	0.56884058	157	285	276	?a	0.0	0.0	0.0
?a  /film/actor/film./film/performance/film  ?b  ?b  /film/film/produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.012742912	0.544217687	0.559440559	80	147	143	?a	0.0	0.0	0.0
?b  /award/award_nominated_work/award_nominations./award/award_nomination/award_nominee  ?a  ?b  /film/film/executive_produced_by  ?a   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.011309334	0.865853659	0.87654321	71	82	81	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?a  /film/actor/film./film/performance/film  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.122809812	0.800623053	0.82459893	771	963	935	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?a  /tv/tv_actor/starring_roles./tv/regular_tv_appearance/series  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.034565148	0.864541833	0.915611814	217	251	237	?a	0.0	0.0	0.0
?b  /award/award_winning_work/awards_won./award/award_honor/award_winner  ?a  ?a  /tv/tv_producer/programs_produced./tv/tv_producer_term/program  ?b   => ?a  /award/award_nominee/award_nominations./award/award_nomination/nominated_for  ?b	0.019273654	0.775641026	0.852112676	121	156	142	?a	0.0	0.0	0.0
